NOMBRE_LEY;AÑO;TIPO_LEY;TITULO_LEY
Ley Orgánica 8/1999;1999;Ley Orgánica;Ley Orgánica 8/1999, de 21 de abril, de modificación de la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General. (BOE, núm. 96, de 22 de abril      de 1999
Ley Orgánica 9/1999;1999;Ley Orgánica;Ley Orgánica 9/1999, de 21 de abril, de modificación de la Ley Orgánica 9/1983, de 15 de julio, reguladora del Derecho de Reunión. (BOE, núm. 96, de 22 de abril      de 1999
Ley Orgánica 10/1999;1999;Ley Orgánica ;Ley Orgánica 10/1999, de 21 de abril, de modificación de la Ley Orgánica 8/1985, de 3 de julio, reguladora del derecho a la educación (BOE, núm. 96, de 22 de abril      de 1999
Ley Orgánica 11/1999;1999;Ley Orgánica ;Ley Orgánica 11/1999, de 30 de abril, de modificación del Título VIII del Libro II del Código Penal, aprobado por Ley Orgánica 10/1995, de 23 de noviembre (BOE, núm. 104, de 01 de mayo       de 1999
Ley Orgánica 12/1999;1999;Ley Orgánica ;Ley Orgánica 12/1999, de 6 de mayo, de reforma de la Ley Orgánica 1/1983, de 25 de febrero, de Estatuto de Autonomía de Extremadura. (BOE, núm. 109, de 07 de mayo       de 1999
Ley Orgánica 13/1999;1999;Ley Orgánica ;Ley Orgánica 13/1999, de 14 de mayo, de modificación de los artículos 19 y 240 de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial. (BOE, núm. 116, de 15 de mayo       de 1999
Ley Orgánica 14/1999;1999;Ley Orgánica ;Ley Orgánica 14/1999, de 9 de junio, de modificación del Código Penal de 1995, en materia de protección a las víctimas de malos tratos y de la Ley de Enjuiciamiento Criminal. (BOE, núm. 138, de 19 de junio      de 1999
Ley Orgánica 15/1999;1999;Ley Orgánica ;Ley Orgánica 15/1999, de 13 de diciembre, de protección de datos de carácter personal. (BOE, núm. 298, de 14 de diciembre  de 1999
Ley 1/1999;1999;Ley;Ley 1/1999, de 5 de enero, reguladora de las entidades de capital-riesgo y de sus sociedades gestoras. (BOE, núm. 5, de 06 de enero      de 1999
Ley 2/1999;1999;Ley;Ley 2/1999, de 11 de enero, de modificación de la Ley 38/1988, de 28 de diciembre, de demarcación y de planta judicial. (BOE, núm. 11, de 13 de enero      de 1999
Ley 3/1999;1999;Ley;Ley 3/1999, de 11 de enero, por la que se crea el parque de Sierra Nevada. (BOE, núm. 11, de 13 de enero      de 1999
Ley 4/1999;1999;Ley;Ley 4/1999, de modificación de la Ley 30/1992, de 26 de noviembre, de Régimen Jurídico de las Administraciones Públicas y del Procedimiento Administrativo Común. (BOE, núm. 12, de 14 de enero      de 1999
Ley 5/1999;1999;Ley;Ley 5/1999, de 16 de marzo, para la concesión de un crédito extraordinario, por importe de 150.803.739 pesetas, para dar cumplimiento a la sentencia de la Sala Tercera del Tribunal Supremo, de 23 de mayo de 1995, relativa al pago de indemnizaciones derivadas de inundaciones ocurridas en la provincia de Cáceres. (BOE, núm. 65, de 17 de marzo      de 1999
Ley 6/1999;1999;Ley;Ley 6/1999, de 16 de marzo, sobre concesión de un crédito extraordinario, por importe de 196.505.344 pesetas, para el pago de indemnizaciones establecidas en la sentencia firme, dictada en el recurso contencioso-administrativo número 5/234/1996, a favor de Médicos Especialistas en Estomatología. (BOE, núm. 65, de 17 de marzo      de 1999
Ley 7/1999;1999;Ley;Ley 7/1999, de 16 de marzo, sobre concesión de un crédito extraordinario, por importe de 1.498.900.000 pesetas, en la Sección 33, «Fondo de Compensación Interterritorial», para dar cumplimiento a la sentencia del Tribunal Supremo de 7 de noviembre de 1992, a favor de la Generalidad Valenciana, relativa al Fondo de Compensación Interterritorial de 1989. (BOE, núm. 65, de 17 de marzo      de 1999
Ley 8/1999;1999;Ley;Ley 8/1999, de 6 de abril, de Reforma de la Ley 49/1960, de 21 de julio, sobre propiedad horizontal. (BOE, núm. 84, de 08 de abril      de 1999
Ley 9/1999;1999;Ley;Ley 9/1999, de 12 de abril, por la que se regula el régimen jurídico de las transferencias entre estados miembros de la Unión Europea. (BOE, núm. 88, de 13 de abril      de 1999
Ley 10/1999;1999;Ley ;Ley 10/1999, de 21 de abril, de modificación de la Ley Orgánica 1/1992, de 21 de febrero, sobre protección de la seguridad ciudadana. (BOE, núm. 96, de 22 de abril      de 1999
Ley 11/1999;1999;Ley ;Ley 11/1999, de 21 de Abril, de modificación de la Ley 7/1985, de 2 de Abril, reguladora de las bases de Régimen Local y otras medidas para el desarrollo del Gobierno Local, en materia de Tráfico, Circulación de Vehículos a Motor y Seguridad Vial y en materia de Aguas. (BOE, núm. 96, de 22 de abril      de 1999
Ley 12/1999;1999;Ley ;Ley 12/1999, de 21 de abril, por la que se autoriza la participación de España en la ampliación del capital del Banco Europeo de Reconstrucción y Desarrollo (BERD
Ley 13/1999;1999;Ley ;Ley 13/1999, de 21 de abril, de adhesión de España a diversos acuerdos del Fondo Monetario Internacional. (BOE, núm. 96, de 22 de abril      de 1999
Ley 14/1999;1999;Ley ;Ley 14/1999, de 4 de mayo, de tasas y precios públicos por servicios prestados por el Consejo de Seguridad Nuclear. (BOE, núm. 107, de 05 de mayo       de 1999
Ley 15/1999;1999;Ley ;Ley 15/1999, de 4 de mayo, sobre concesión de un crédito extraordinario por importe de 7.673.674.489 pesetas, para compensar el déficit de la "Compañía Trasmediterránea, Sociedad Anónima", correspondiente al ejercicio de 1996, por la explotación de los servicios de comunicaciones marítimas de interés nacional. (BOE, núm. 107, de 05 de mayo       de 1999
Ley 16/1999;1999;Ley ;Ley 16/1999, de 4 de mayo, de creación del Colegio de Geógrafos. (BOE, núm. 107, de 05 de mayo       de 1999
Ley 17/1999;1999;Ley ;Ley 17/1999, de 18 de mayo, de régimen del personal de las Fuerzas Armadas. (BOE, núm. 119, de 19 de mayo       de 1999
Ley 18/1999;1999;Ley ;Ley 18/1999, de 18 de mayo, de modificación del artículo 9, apartado 5, del Código Civil. (BOE, núm. 119, de 19 de mayo       de 1999
Ley 19/1999;1999;Ley ;Ley 19/1999, de 18 de mayo, sobre concesión de un crédito extraordinario, por un importe de 6.479.998.329 pesetas, para compensar el déficit de explotación de las líneas de ferrocarriles de vía estrecha (FEVE), correspondiente al ejercicio 1996. (BOE, núm. 119, de 19 de mayo       de 1999
Ley 20/1999;1999;Ley ;Ley 20/1999, de 18 de mayo, sobre concesión de un crédito extraordinario, por importe de 12.355.000.000 de pesetas, para la realización de obras de infraestructura del Ferrocarril Metropolitano de Valencia, según convenio entre el Estado y la Comunidad Valenciana. (BOE, núm. 119, de 19 de mayo       de 1999
Ley 21/1999;1999;Ley ;Ley 21/1999, de 18 de mayo, sobre concesión de un crédito extraordinario, por importe de 3.455.924.700 pesetas, para atender la insuficiencia de crédito en la aportación al fondo Europeo de Desarrollo (FED), como consecuencia de la decisión del Consejo de la Unión Europea, sobre contribuciones de los Estados miembros al FED. (BOE, núm. 119, de 19 de mayo       de 1999
Ley 22/1999;1999;Ley ;Ley 22/1999, de 7 de junio, de modificación de la Ley 25/1994, de 12 de julio, por la que se incorpora al ordenamiento jurídico español la directiva 89/552/CEE, sobre la coordinación de disposiciones legales, reglamentarias y administrativas de los Estados miembros, relativas al ejercicio de actividades de radiodifusión televisiva. (BOE, núm. 136, de 08 de junio      de 1999
Ley 23/1999;1999;Ley ;Ley 23/1999, de 6 de julio, por la que se crea el Consejo General de Colegios Oficiales de Biólogos. (BOE, núm. 161, de 07 de julio      de 1999
Ley 24/1999;1999;Ley ;Ley 24/1999, de 6 de julio, por la que se modifica el artículo 92.2 del texto refundido de la Ley del Estatuto de los Trabajadores, aprobado por Real Decreto Legislativo 1/1995, de 24 de marzo, referido a la extensión de convenios colectivos. (BOE, núm. 161, de 07 de julio      de 1999
Ley 25/1999;1999;Ley ;Ley 25/1999, de 6 de julio, por la que se declaran cooficiales las denominaciones Alacant, Castelló, y València para las provincias que integran la Comunidad Valenciana. (BOE, núm. 161, de 07 de julio      de 1999
Ley 26/1999;1999;Ley ;Ley 26/1999, de 9 de julio, de medidas de apoyo a la movilidad geográfica de los miembros de las Fuerzas Armadas. (BOE, núm. 164, de 10 de julio      de 1999
Ley 27/1999;1999;Ley ;Ley 27/1999, de 16 de julio,de Cooperativas. (BOE, núm. 170, de 17 de julio      de 1999
Ley 28/1999;1999;Ley ;Ley 28/1999, de 16 de julio,por la que se concede un crédito extraordinario, por importe de 9.393.184.038 pesetas, para el pago de indemnizaciones derivadas del derrumbamiento de la presa de Tous, con arreglo a la sentencia del Tribunal Supremo de 15 de abril de 1997, y se adoptan determinadas medidas adicionales a las establecidas por los Reales Decretos-leyes 4/1993 y 10/1995. (BOE, núm. 170, de 17 de julio      de 1999
Ley 29/1999;1999;Ley ;Ley 29/1999, de 16 de julio,de modificación de la Ley 14/1994, de 1 de junio, por la que se regulan las empresas de trabajo temporal. (BOE, núm. 170, de 17 de julio      de 1999
Ley 30/1999;1999;Ley ;Ley 30/1999, de 5 de octubre,de selección y provisión de plazas de personal estatutario de los servicios de salud. (BOE, núm. 239, de 06 de octubre    de 1999
Ley 31/1999;1999;Ley ;Ley 31/1999, de 8 de octubre,de por la que se crea el Consejo General de Colegios Oficiales de Ingenieros Técnicos Forestales. (BOE, núm. 242, de 09 de octubre    de 1999
Ley 32/1999;1999;Ley ;Ley 32/1999, de 8 de octubre,de solidaridad con las víctimas del terrorismo. (BOE, núm. 242, de 09 de octubre    de 1999
Ley 33/1999;1999;Ley ;Ley 33/1999, de 18 de octubre,sobre concesión de créditos extraordinarios por un importe total de 30.435.217.623 pesetas, para atender insuficiencias de créditos en los ejercicios 1997 y 1998, por las subvenciones que se efectúan para la cobertura de las diferencias de cambio de las divisas obtenidas en préstamos concedidos a las sociedades concesionarias de autopistas de peaje. (BOE, núm. 250, de 19 de octubre    de 1999
Ley 34/1999;1999;Ley ;Ley 34/1999, de 18 de octubre,sobre concesión de varios créditos extraordinarios en el presupuesto del Instituto Nacional de Empleo, para regularizar las insuficiencias producidas en bonificaciones de cuotas de Seguridad Social correspondientes a los ejercicios de 1996 y 1997 y en el premio de recaudación de la cuota de información profesional del período 1995 a 1997, por importe total de 33.386.436.072 pesetas. (BOE, núm. 250, de 19 de octubre    de 1999
Ley 35/1999;1999;Ley ;Ley 35/1999, de 18 de octubre,sobre concesión de un crédito extraordinario, por importe de 16.870.101.469 pesetas, para hacer efectivo el pago a las empresas colaboradoras de asistencia sanitaria de la compensación económica establecida en la disposición transitoria sexta de la Ley 66/1997, de 30 de diciembre, de medidas fiscales, administrativas y del orden social para 1998. (BOE, núm. 250, de 19 de octubre    de 1999
Ley 36/1999;1999;Ley ;Ley 36/1999, de 18 de octubre,de concesión del subsidio de desempleo y de garantías de integración sociolaboral para los delincuentes toxicómanos que hayan visto suspendida la ejecución de su pena de conformidad con lo prevista en la legislación penal. (BOE, núm. 250, de 19 de octubre    de 1999
Ley 37/1999;1999;Ley ;Ley 37/1999, de 28 de octubre,por la que se modifica la Ley 38/1988, de 28 de diciembre , de demarcación y planta judicial. (BOE, núm. 250, de 29 de octubre    de 1999
Ley 38/1999;1999;Ley ;Ley 38/1999, de 5 de noviembre,de ordenación de la edificación. (BOE, núm. 266, de 06 de noviembre  de 1999
Ley 39/1999;1999;Ley ;Ley 39/1999, de 5 de noviembre,para promover la conciliación de la vida familiar y laboral de las personas trabajadoras. (BOE, núm. 266, de 06 de noviembre  de 1999
Ley 40/1999;1999;Ley ;Ley 40/1999, de 5 de noviembre,sobre nombre y apellidos y orden de los mismos. (BOE, núm. 266, de 06 de noviembre  de 1999
Ley 41/1999;1999;Ley ;Ley 41/1999, de 12 de noviembre, sobre sistemas de pagos y de liquidación de valores. (BOE, núm. 272, de 13 de noviembre  de 1999
Ley 42/1999;1999;Ley ;Ley 42/1999, de 25 de noviembre, de régimen del personal del Cuerpo de la Guarida Civil. (BOE, núm. 283, de 26 de noviembre  de 1999
Ley 43/1999;1999;Ley ;Ley 43/1999, de 25 de noviembre, sobre adaptación de las normas de circulación a la práctica del ciclismo. (BOE, núm. 283, de 26 de noviembre  de 1999
Ley 44/1999;1999;Ley ;Ley 44/1999, de 29 de noviembre, por la que se modifica la Ley 10/1997, de 24 de abril, sobre derechos de información y consulta de los trabajadores en las empresas y grupos de empresas de dimensión comunitaria. (BOE, núm. 286, de 30 de noviembre  de 1999
Ley 45/1999;1999;Ley ;Ley 45/1999, de 29 de noviembre, sobre el marco de desplazamiento de trabajadores en el marco de una prestación de servicios transnacional (BOE, núm. 286, de 30 de noviembre  de 1999
Ley 46/1999;1999;Ley ;Ley 46/1999, de 13 de diciembre, de modificación de la ley 29/1985, de 2 de agosto, de aguas. (BOE, núm. 298, de 14 de diciembre  de 1999
Ley 47/1999;1999;Ley ;Ley 47/1999, de 16 de diciembre, por la que se modifica el artículo 5 de la Ley 25/1971, de 19 de junio, de protección a las familias numerosas. (BOE, núm. 301, de 17 de diciembre  de 1999
Ley 48/1999;1999;Ley ;Ley 48/1999, de 20 de diciembre, por la que se autoriza la participación de España en la segunda reposición de recursos del fondo para el Medio Ambiente Mundial Reestructurado. (BOE, núm. 304, de 21 de diciembre  de 1999
Ley 49/1999;1999;Ley ;Ley 49/1999, de 20 de diciembre, sobre medidas de control de sustancias químicas susceptibles de desvío para la fabricación de armas químicas. (BOE, núm. 304, de 21 de diciembre  de 1999
Ley 50/1999;1999;Ley ;Ley 50/1999, de 23 de diciembre, sobre el régimen jurídico de la tenencia de animales potencialmente peligrosos. (BOE, núm. 307, de 24 de diciembre  de 1999
Ley 51/1999;1999;Ley ;Ley 51/1999, de 23 de diciembre, sobre concesión de un crédito extraordinario por importe de 231.898.349 pesetas, para abonar a "Alamar, Sociedad Anónima", la indemnización derivada de las sentencias del Tribunal Supremo de 27 de junio de 1994 y 6 de noviembre de 1997. (BOE, núm. 307, de 24 de diciembre  de 1999
Ley 52/1999;1999;Ley ;Ley 52/1999, de 28 de diciembre, de reforma de la Ley 16/1989, de 17 de julio, de defensa de la competencia (BOE, núm. 311, de 29 de diciembre  de 1999
Ley 53/1999;1999;Ley ;Ley 53/1999, de 28 de diciembre, por la que se modifica la Ley 13/1995, de 18 de mayo, de contratos de las Administraciones Públicas (BOE, núm. 311, de 29 de diciembre  de 1999
Ley 54/1999;1999;Ley ;Ley 54/1999, de 29 de diciembre, de Presupuestos Generales del Estado para el año 2000. (BOE, núm. 312, de 30 de diciembre  de 1999
Ley 55/1999;1999;Ley ;Ley 55/1999, de 29 de diciembre, de Medidas fiscales, administrativas y del orden social. (BOE, núm. 312, de 30 de diciembre  de 1999
Real Decreto-ley 1/1999;1999;Real Decreto-ley;Real Decreto-ley 1/1999, de 8 de enero, sobre selección de personal estatutario y provisión de plazas en las Instituciones Sanitarias de la Seguridad Social. (BOE, núm. 8, de 09 de enero      de 1999
Real Decreto-ley 2/1999;1999;Real Decreto-ley;Real Decreto-ley 2/1999, de 29 de enero, por el que se modifica la Ley 23/1992, de 30 de julio, de Seguridad Privada. (BOE, núm. 26, de 30 de enero      de 1999
Real Decreto-ley 3/1999;1999;Real Decreto-ley;Real Decreto-ley 3/1999, de 26 de febrero, sobre pago de las indemnizaciones dereviadas de la sentencia de la Sala Segunda del Tribunal Supremo, de 26 septiembre de 1997, a los afectados por el síndrome tóxico. (BOE, núm. 50, de 27 de febrero    de 1999
Real Decreto-ley 4/1999;1999;Real Decreto-ley;Real Decreto-ley 4/1999, de 9 de abril, por el que se adoptan medidas urgentes para reparar los daños causados por las lluvias torrenciales y el temporal acaecidos en enero de 1999 en la Comunidad Autónoma de Canarias. (BOE, núm. 86, de 10 de abril      de 1999
